01670030320,Свердловская область,Екатеринбург,улица Блюхера,59,56.85656,60.650008
01670030335,Свердловская область,Екатеринбург,улица 8 Марта,171,56.804214,60.612692
01670030346,Свердловская область,Екатеринбург,улица Титова,1,56.784846,60.608578
01670030357,Свердловская область,Екатеринбург,улица Белинского,190,56.805229,60.625017
01670030359,Свердловская область,Екатеринбург,улица Культуры,21,56.889872,60.579885
01670030362,Свердловская область,Екатеринбург,улица Кузнецова,2,56.888028,60.610392
01670030368,Свердловская область,Екатеринбург,улица Окружная,8,56.756498,60.604832
01670030369,Свердловская область,Екатеринбург,улица Родонитовая,18,56.792197,60.624927
01670030371,Свердловская область,Екатеринбург,улица Старых Большевиков,82,56.901946,60.620067
01670030377,Свердловская область,Екатеринбург,улица Куйбышева,145,56.830354,60.642624
01670030378,Свердловская область,Екатеринбург,улица Академика Бардина,7,56.80756,60.55052
01670030379,Свердловская область,Екатеринбург,улица Щорса,109,56.806841,60.597582
01670030381,Свердловская область,Екатеринбург,"улица Владимира Высоцкого, б. Риммы Юровской",12,56.841423,60.676302
01670030383,Свердловская область,Екатеринбург,улица Амундсена,65,56.79585,60.580936
